CITY,Country,full.location.name,latitude.y,longitude.y,TMN,ETMN
Nawalapitiya,Sri Lanka,"Nawalapitiya, Sri Lanka",7.0447008,80.5160608,1,
Nawjul,United States,"Nawjul, District of Columbia, United States",38.9083818,-77.0422645,1,
Nayarit,Mexico,"Nayarit, Mexico",21.7513844,-104.8454619,1,
Nayshabur,"Iran, Islamic Republic of","Nayshabur, Iran, Islamic Republic of",36.2140865,58.7960915,1,
Nazarabad,"Iran, Islamic Republic of","Nazarabad, Iran, Islamic Republic of",35.9725679,50.6067768,1,
Nazareth,Israel,"Nazareth, Israel",32.699635,35.303546,1,
Nazok-e Olya,"Iran, Islamic Republic of","Nazok-e Olya, Iran, Islamic Republic of",39.0124487,45.0558911,1,
Nazzano,Italy,"Nazzano, Italy",42.2298563,12.5960617,1,1
Ndiaganiao,Senegal,"Ndiaganiao, Senegal",14.5388455,-16.7264125,1,
N'Diamena,Chad,"N'Diamena, Chad",12.1348457,15.0557415,1,
Ndiarème Limamoulaye,Senegal,"Ndiarème Limamoulaye, Senegal",14.782025,-17.3870498,1,
N'Djamena,Chad,"N'Djamena, Chad",12.1348457,15.0557415,1,
Nea Orestiada,Greece,"Nea Orestiada, Greece",41.5863678,26.5428404,1,
Nea Propontida,Greece,"Nea Propontida, Greece",40.3266432,23.215624,1,
Nea Smyrni,Greece,"Nea Smyrni, Greece",37.9442881,23.7117556,1,1
Neam?,Romania,"Neam?, Romania",46.9758685,26.3818764,1,
Neda,United States,"Neda, Wisconsin, United States",43.42139,-88.5375,1,
Nedachlebice,Czechia,"Nedachlebice, Czechia",49.0992848,17.5891247,1,
Neerpelt,Belgium,"Neerpelt, Belgium",51.22724,5.43173,2,1
Negar,"Iran, Islamic Republic of","Negar, Iran, Islamic Republic of",29.8569425,56.8001977,1,
Neghab,"Iran, Islamic Republic of","Neghab, Iran, Islamic Republic of",36.7067342,57.4146531,1,
Negombo,Sri Lanka,"Negombo, Sri Lanka",7.2007968,79.8736754,3,2
Negresti Oas,Romania,"Negresti Oas, Romania",47.8734815,23.4265507,1,
Negur,"Iran, Islamic Republic of","Negur, Iran, Islamic Republic of",25.3892565,61.1374068,1,
Nehbandan,"Iran, Islamic Republic of","Nehbandan, Iran, Islamic Republic of",31.5420934,60.0317281,1,
Neidling,Austria,"Neidling, Austria",48.2373094,15.5560968,1,1
Neiva,Colombia,"Neiva, Colombia",2.9344837,-75.2809001,1,1
Neka,"Iran, Islamic Republic of","Neka, Iran, Islamic Republic of",36.6483043,53.2988862,1,
Nelas,Portugal,"Nelas, Portugal",40.537787,-7.8498679,1,
Nelson,New Zealand,"Nelson, New Zealand",-41.2706319,173.2839653,1,
Nelson Mandela Bay,South Africa,"Nelson Mandela Bay, South Africa",-33.7452412,25.5681084,2,1
Nembro,Italy,"Nembro, Italy",45.7434353,9.7615203,1,1
Nenzing,Austria,"Nenzing, Austria",47.1877669,9.7072924,2,1
Nepalganj,Nepal,"Nepalganj, Nepal",28.0547578,81.614468,1,
Nepi,Italy,"Nepi, Italy",42.242991,12.347616,1,
Neresheim,Germany,"Neresheim, Germany",48.7561333,10.3281944,1,
Nereto,Italy,"Nereto, Italy",42.8165276,13.8135004,1,
Nervesa della Battaglia,Italy,"Nervesa della Battaglia, Italy",45.8201764,12.2022592,1,
Nerviano,Italy,"Nerviano, Italy",45.5535751,8.9706224,1,1
Nes,Netherlands,"Nes, Netherlands",53.4464532,5.7697068,1,
Nesodden,Norway,"Nesodden, Norway",59.80819,10.691015,1,
Nessebar,Bulgaria,"Nessebar, Bulgaria",42.6601365,27.7205593,1,
Nesselwängle,Austria,"Nesselwängle, Austria",47.4866471,10.6074719,1,1
Nestelbach bei Graz,Austria,"Nestelbach bei Graz, Austria",47.0612691,15.6093917,1,1
Netanya,Israel,"Netanya, Israel",32.321458,34.853196,1,
Nettersheim,Germany,"Nettersheim, Germany",50.4918882,6.6279607,1,1
Neualbenreuth,Germany,"Neualbenreuth, Germany",49.9803022,12.4441067,1,
Neubrandenburg,Germany,"Neubrandenburg, Germany",53.5678292,13.2779269,1,
Neuburg an der Donau,Germany,"Neuburg an der Donau, Germany",48.7302674,11.1887693,1,1
Neudorf bei Staatz,Austria,"Neudorf bei Staatz, Austria",48.7194878,16.4953281,1,1
Neuenrade,Germany,"Neuenrade, Germany",51.2847342,7.7950369,1,
Neufchateau,France,"Neufchateau, France",48.354965,5.694596,1,
Neufeld an der Leitha,Austria,"Neufeld an der Leitha, Austria",47.8654822,16.3785346,1,1
Neuffen,Germany,"Neuffen, Germany",48.5561406,9.3756195,1,
Neuhaus am Rennweg,Germany,"Neuhaus am Rennweg, Germany",50.505899,11.1422983,1,
Neuhofen an der Krems,Austria,"Neuhofen an der Krems, Austria",48.1389025,14.2282978,1,1
Neuhofen an der Ybbs,Austria,"Neuhofen an der Ybbs, Austria",48.060191,14.8509828,1,1
Neuhofen im Innkreis,Austria,"Neuhofen im Innkreis, Austria",48.18988,13.4731275,1,1
Neu-Isenburg,Germany,"Neu-Isenburg, Germany",50.0522076,8.6952638,1,
Neukirchen am Großvenediger,Austria,"Neukirchen am Großvenediger, Austria",47.249591,12.2769708,1,
Neukirchen am Walde,Austria,"Neukirchen am Walde, Austria",48.4047705,13.7814362,1,1
Neukirchen an der Enknach,Austria,"Neukirchen an der Enknach, Austria",48.1803218,13.0515842,1,1
Neukirchen-Vluyn,Germany,"Neukirchen-Vluyn, Germany",51.4423827,6.5537259,1,
Neulengbach,Austria,"Neulengbach, Austria",48.1994436,15.9088281,1,1
Neumarkt,Germany,"Neumarkt, Germany",49.2772606,11.4671996,1,1
Neumarkt am Wallersee,Austria,"Neumarkt am Wallersee, Austria",47.9448634,13.2249897,2,1
Neumarkt im Hausruckkreis,Austria,"Neumarkt im Hausruckkreis, Austria",48.2728276,13.7280212,1,1
Neumarkt in der Oberpfalz,Germany,"Neumarkt in der Oberpfalz, Germany",49.2772606,11.4671996,1,1
Neumarkt in Steiermark,Austria,"Neumarkt in Steiermark, Austria",47.075847,14.426767,1,
Neunkirchen,Germany,"Neunkirchen, Germany",49.3518048,7.186363,2,1
Neunkirchen-Seelscheid,Germany,"Neunkirchen-Seelscheid, Germany",50.8552827,7.3318586,1,
Neuquén,Argentina,"Neuquén, Argentina",-38.9516784,-68.0591888,1,
Neusiedl am See,Austria,"Neusiedl am See, Austria",47.94736,16.84537,1,1
Neusorg,Germany,"Neusorg, Germany",49.935551,11.9733568,1,
Neuss,Germany,"Neuss, Germany",51.2041968,6.6879511,1,
Neustadt am Rubenberge,Germany,"Neustadt am Rubenberge, Germany",52.5035855,9.4518304,1,
Neustadt an der Aisch,Germany,"Neustadt an der Aisch, Germany",49.5795445,10.6139437,1,
Neustadt an der Weinstraße,Germany,"Neustadt an der Weinstraße, Germany",49.3501864,8.1486886,1,
Neustadtl an der Donau,Austria,"Neustadtl an der Donau, Austria",48.194863,14.9027336,1,1
Neustift im Stubaital,Austria,"Neustift im Stubaital, Austria",47.1090461,11.3052459,1,1
Neu-Ulm,Germany,"Neu-Ulm, Germany",48.3906042,10.0060398,1,
Neuvecelle,France,"Neuvecelle, France",46.394984,6.612114,1,1
Neuwied,Germany,"Neuwied, Germany",50.4361866,7.4664546,1,1
Nevada,United States,"Nevada, Nevada, United States",38.8026097,-116.419389,1,1
Nevele,Belgium,"Nevele, Belgium",51.0343323,3.5474483,1,
Nevers,France,"Nevers, France",46.990896,3.162845,2,1
Nevsehir,Turkey,"Nevsehir, Turkey",38.624694,34.714151,1,
New Bombay,India,"New Bombay, India",19.0330488,73.0296625,1,
New Britain,United States,"New Britain, Connecticut, United States",41.6612104,-72.7795419,1,
New Castle,United States,"New Castle, Pennsylvania, United States",41.0036719,-80.347009,1,1
New Delhi,India,"New Delhi, India",28.6139391,77.2090212,9,6
New Haven,United States,"New Haven, Connecticut, United States",41.308274,-72.9278835,3,
New Orleans,United States,"New Orleans, Louisiana, United States",29.9510658,-90.0715323,4,3
New Rochelle,United States,"New Rochelle, New York, United States",40.9114882,-73.7823549,1,1
New Taipei,"Taiwan, Province of China","New Taipei, Taiwan, Province of China",25.0622095,121.4570447,2,2
New Westminster,Canada,"New Westminster, Canada",49.2057179,-122.910956,1,
New York,United States,"New York, New York, United States",40.7127837,-74.0059413,8,4
Newark,United States,"Newark, New Jersey, United States",40.735657,-74.1723667,2,1
Newcastle,United Kingdom,"Newcastle, United Kingdom",54.978252,-1.61778,1,
Newcastle upon Tyne,United Kingdom,"Newcastle upon Tyne, United Kingdom",54.978252,-1.61778,4,3
Newcastle-Gateshead,Australia,"Newcastle-Gateshead, Australia",-32.982,151.693,1,1
Newmarket,Canada,"Newmarket, Canada",44.059187,-79.461256,1,1
Newport,United States,"Newport, Rhode Island, United States",41.4901024,-71.3128285,1,
Newry and Mourne,United Kingdom,"Newry and Mourne, United Kingdom",54.1742505,-6.3391992,1,
Newton,United States,"Newton, Massachusetts, United States",42.3370413,-71.2092214,2,1
Neyriz,"Iran, Islamic Republic of","Neyriz, Iran, Islamic Republic of",29.1893104,54.3139277,1,
Neyshabur,"Iran, Islamic Republic of","Neyshabur, Iran, Islamic Republic of",36.2140865,58.7960915,1,
Nezam Shahr,"Iran, Islamic Republic of","Nezam Shahr, Iran, Islamic Republic of",32.5592247,51.6724179,1,
Ngaoui,Cameroon,"Ngaoui, Cameroon",6.6,14.9,1,
Ngaoundal,Cameroon,"Ngaoundal, Cameroon",6.4613367,13.2721197,1,
Ngaoundéré,Cameroon,"Ngaoundéré, Cameroon",7.3381488,13.5668302,3,
Ngoulemakong,Cameroon,"Ngoulemakong, Cameroon",3.0831343,11.425398,1,
Ngoundiane,Senegal,"Ngoundiane, Senegal",14.718494,-16.737057,1,
Ngozi,Burundi,"Ngozi, Burundi",-2.9083521,29.8265492,1,
Nguékokh,Senegal,"Nguékokh, Senegal",14.4886599,-17.0277445,1,
Niaguis,Senegal,"Niaguis, Senegal",12.568263,-16.172958,1,
Niakhène,Senegal,"Niakhène, Senegal",15.077949,-16.3483069,1,
Niamey,Niger,"Niamey, Niger",13.5115963,2.1253854,2,1
Niamone,Senegal,"Niamone, Senegal",12.741826,-16.331209,1,
Niasar,"Iran, Islamic Republic of","Niasar, Iran, Islamic Republic of",33.9797489,51.1533121,1,
Nice,France,"Nice, France",43.7101728,7.2619532,6,4
Nichelino,Italy,"Nichelino, Italy",45.0021286,7.655573,1,1
Nicolet,Canada,"Nicolet, Canada",46.2274055,-72.6191742,1,
Nicosia,Cyprus,"Nicosia, Cyprus",35.1855659,33.3822764,7,3
Nidda,Germany,"Nidda, Germany",50.4127451,9.0078758,1,1
Nidderau,Germany,"Nidderau, Germany",50.2465175,8.8830827,1,1
Niederalteich,Germany,"Niederalteich, Germany",48.7664877,13.0263663,1,1
Niederanven,Luxembourg,"Niederanven, Luxembourg",49.6510089,6.2587463,2,1
Niederdorf,Italy,"Niederdorf, Italy",46.7358347,12.1858355,1,1
Niederer Fläming,Germany,"Niederer Fläming, Germany",51.934,13.2101478,1,1
Niederhollabrunn,Austria,"Niederhollabrunn, Austria",48.4493916,16.3113824,1,1
Niederkappel,Austria,"Niederkappel, Austria",48.4646942,13.8817009,1,1
Niederkassel,Germany,"Niederkassel, Germany",50.8153036,7.0376711,1,
Nieder-Olm,Germany,"Nieder-Olm, Germany",49.9048667,8.203454,1,1
Niederösterreich,Austria,"Niederösterreich, Austria",48.108077,15.8049558,1,
Niederwaldkirchen,Austria,"Niederwaldkirchen, Austria",48.4508261,14.0838042,1,1
Niederwölz,Austria,"Niederwölz, Austria",47.1515952,14.3739873,1,
Nienburg,Germany,"Nienburg, Germany",52.6380924,9.2084155,1,1
Nieuwegein,Netherlands,"Nieuwegein, Netherlands",52.0248208,5.0918192,1,
Nieuwerkerken,Belgium,"Nieuwerkerken, Belgium",50.86475,5.18869,2,1
Nieuwpoort,Belgium,"Nieuwpoort, Belgium",51.1284823,2.7480158,1,
Nigüelas,Spain,"Nigüelas, Spain",36.9787471,-3.5388943,1,1
Nijlen,Belgium,"Nijlen, Belgium",51.1613664,4.6705129,1,
Nijmegen,Netherlands,"Nijmegen, Netherlands",51.8125626,5.8372264,3,2
Nikaia-Rentis,Greece,"Nikaia-Rentis, Greece",37.9701123,23.6423642,1,
Nikki,Benin,"Nikki, Benin",9.936763,3.2131232,1,
Nikpey,"Iran, Islamic Republic of","Nikpey, Iran, Islamic Republic of",35.6681223,51.3527135,1,
Nikshahr,"Iran, Islamic Republic of","Nikshahr, Iran, Islamic Republic of",26.2350988,60.2284437,1,
Niksic,Montenegro,"Niksic, Montenegro",42.7804735,18.9561661,1,
Nili,"Iran, Islamic Republic of","Nili, Iran, Islamic Republic of",37.1185151,55.25838,1,
Nillüfer,Turkey,"Nillüfer, Turkey",40.142458,28.8130675,1,1
Nilshahr,"Iran, Islamic Republic of","Nilshahr, Iran, Islamic Republic of",26.2350988,60.2284437,1,
Nilüfer,Turkey,"Nilüfer, Turkey",40.142458,28.8130675,1,1
Nimvar,"Iran, Islamic Republic of","Nimvar, Iran, Islamic Republic of",33.8862872,50.5730987,1,
Nin,Croatia,"Nin, Croatia",44.2423373,15.183695,2,
Nindiri,Nicaragua,"Nindiri, Nicaragua",12.0022437,-86.1217424,1,
Nineveh,United States,"Nineveh, Indiana, United States",39.3622722,-86.0847136,1,
Ningbo,China,"Ningbo, China",29.868336,121.54399,1,1
Ninhue,Chile,"Ninhue, Chile",-36.4,-72.4,1,
Ninove,Belgium,"Ninove, Belgium",50.8336386,4.0188286,1,
Nioro du Rip,Senegal,"Nioro du Rip, Senegal",13.74372,-15.7732633,4,2
Niquinohomo,Nicaragua,"Niquinohomo, Nicaragua",11.9050612,-86.0962783,1,
Nir,"Iran, Islamic Republic of","Nir, Iran, Islamic Republic of",38.033837,48.0104689,1,
Nis,Republic of Serbia,"Nis, Republic of Serbia",43.3209022,21.8957589,5,2
Nittedal,Norway,"Nittedal, Norway",60.1144384,10.8495216,1,
Nittenau,Germany,"Nittenau, Germany",49.1951228,12.2680695,1,
Nizao,Dominican Republic,"Nizao, Dominican Republic",18.244409,-70.1976733,1,
Nizhnekamsk,Russia Federation,"Nizhnekamsk, Russia Federation",55.613196,51.8469974,1,
Nizhnevartovsk,Russia Federation,"Nizhnevartovsk, Russia Federation",60.9431185,76.5433724,1,
Nizhnij Novgorod,Russia Federation,"Nizhnij Novgorod, Russia Federation",56.2965039,43.9360589,1,
Nizhny Novgorod,Russia Federation,"Nizhny Novgorod, Russia Federation",56.2965039,43.9360589,1,
Nizhny Tagil,Russia Federation,"Nizhny Tagil, Russia Federation",57.9214912,59.9816186,1,
Njikwa,Cameroon,"Njikwa, Cameroon",6.0854066,9.8934354,1,1
Njimom,Cameroon,"Njimom, Cameroon",5.8384792,10.9637456,2,
Njombe-Penja,Cameroon,"Njombe-Penja, Cameroon",4.6446106,9.6813583,1,
Nkambe,Cameroon,"Nkambe, Cameroon",6.5832226,10.6956979,1,
Nkayi,Zimbabwe,"Nkayi, Zimbabwe",-18.9991892,28.9004553,1,
Nkolafamba,Cameroon,"Nkolafamba, Cameroon",3.858905,11.6648502,1,
Nkongsamba,Cameroon,"Nkongsamba, Cameroon",4.9741169,9.9353318,2,
Nkong-Zem,Cameroon,"Nkong-Zem, Cameroon",5.4941647,10.1262601,1,
Nkwanta North,Ghana,"Nkwanta North, Ghana",8.2603111,0.5221093,1,
Nkwanta South,Ghana,"Nkwanta South, Ghana",8.2603111,0.5221093,1,
Noale,Italy,"Noale, Italy",45.5526011,12.0723259,2,1
Noapara,India,"Noapara, India",22.8128009,88.3809858,1,
Nobandegan,"Iran, Islamic Republic of","Nobandegan, Iran, Islamic Republic of",35.7139137,50.9122782,1,
Nobaran,"Iran, Islamic Republic of","Nobaran, Iran, Islamic Republic of",35.1313602,49.709008,1,
Nöchling,Austria,"Nöchling, Austria",48.2235596,14.9824102,1,1
Nodooshan,"Iran, Islamic Republic of","Nodooshan, Iran, Islamic Republic of",32.0245532,53.5446273,1,
Noisy-le-Sec,France,"Noisy-le-Sec, France",48.892489,2.458625,1,
Nokhandan,"Iran, Islamic Republic of","Nokhandan, Iran, Islamic Republic of",37.5185221,58.9908604,1,
Nomeny,France,"Nomeny, France",48.889691,6.225188,1,
Nonantola,Italy,"Nonantola, Italy",44.6788747,11.0411597,1,
Nonthaburi,Thailand,"Nonthaburi, Thailand",13.8621125,100.5143528,1,1
Noord Brabant,Netherlands,"Noord Brabant, Netherlands",51.4826537,5.2321687,1,1
Noord-Brabant,Netherlands,"Noord-Brabant, Netherlands",51.4826537,5.2321687,1,
Noordenveld,Netherlands,"Noordenveld, Netherlands",53.0950927,6.4455409,1,
Noord-Holland,Netherlands,"Noord-Holland, Netherlands",52.5205869,4.788474,1,1
NORAM,United States,"NORAM, Kentucky, United States",36.8980423,-86.9260488,1,
Norcia,Italy,"Norcia, Italy",42.7916746,13.0947335,1,
Nordanstig,Sweden,"Nordanstig, Sweden",62.0366675,17.205249,2,
Norddjurs,Denmark,"Norddjurs, Denmark",56.4858413,10.6620474,1,1
Nordenham,Germany,"Nordenham, Germany",53.498644,8.4923932,1,
Norderstedt,Germany,"Norderstedt, Germany",53.6993066,10.0008798,2,1
Nordhausen,Germany,"Nordhausen, Germany",51.4990791,10.791581,2,1
Nordhorn,Germany,"Nordhorn, Germany",52.4295801,7.0685708,1,1
Nordjylland,Denmark,"Nordjylland, Denmark",56.8307416,9.4930528,1,
Nordland,Norway,"Nordland, Norway",67.693058,12.7073935,1,
Nore og Uvdal,Norway,"Nore og Uvdal, Norway",60.2991038,8.5399077,1,
Norfolk,United States,"Norfolk, Virginia, United States",36.8507689,-76.2858726,1,1
Normal,United States,"Normal, Illinois, United States",40.5142026,-88.9906312,1,
Normandie,France,"Normandie, France",48.8798704,0.1712529,1,
Norrbotten,Sweden,"Norrbotten, Sweden",66.8309216,20.3991966,1,
Norrköping,Sweden,"Norrköping, Sweden",58.587745,16.192421,2,1
North Adams,United States,"North Adams, Massachusetts, United States",42.700915,-73.1087148,1,
North Charleston,United States,"North Charleston, South Carolina, United States",32.8546197,-79.9748103,1,
North Delhi,India,"North Delhi, India",28.7886037,77.1411602,1,1
North Hempstead,United States,"North Hempstead, New York, United States",40.8099413,-73.6771662,1,1
North Lanarks,United Kingdom,"North Lanarks, United Kingdom",55.8662432,-3.9613144,1,
North Little Rock,United States,"North Little Rock, Arkansas, United States",34.769536,-92.2670941,2,1
North Miami,United States,"North Miami, Florida, United States",25.8900949,-80.1867138,2,1
North Olmsted,United States,"North Olmsted, Ohio, United States",41.4156025,-81.9234726,1,
North Tyneside,United Kingdom,"North Tyneside, United Kingdom",55.008,-1.546,1,
North Vancouver,Canada,"North Vancouver, Canada",49.3199816,-123.0724139,1,
Northampton,United Kingdom,"Northampton, United Kingdom",52.240477,-0.902656,1,
North-East,Botswana,"North-East, Botswana",-20.9030555,27.4556388,1,
Northeim,Germany,"Northeim, Germany",51.7001785,9.9959057,1,1
Northfield,United States,"Northfield, Minnesota, United States",44.4582983,-93.161604,1,
Nort-sur-Erdre,France,"Nort-sur-Erdre, France",47.439552,-1.5009189,1,
Norwich,United Kingdom,"Norwich, United Kingdom",52.6308859,1.297355,3,
Norwood Payneham & St Peters,Australia,"Norwood Payneham & St Peters, Australia",-34.923,138.633,1,
Norwood Payneham and St Peters,Australia,"Norwood Payneham and St Peters, Australia",-34.923,138.633,1,
Nosood,United States,"Nosood, California, United States",34.0644621,-118.4128873,1,
Nossa Senhora do Socorro,Brazil,"Nossa Senhora do Socorro, Brazil",-10.8531643,-37.1269791,1,
Notincs,Hungary,"Notincs, Hungary",47.8840243,19.1372103,1,
Noto,Italy,"Noto, Italy",36.8924433,15.0651945,1,
Notodden,Norway,"Notodden, Norway",59.5592778,9.2628376,1,
Notsé,Togo,"Notsé, Togo",6.9463216,1.1688978,1,
Nottingam,United Kingdom,"Nottingam, United Kingdom",52.9547832,-1.1581086,1,1
Nottingham,United Kingdom,"Nottingham, United Kingdom",52.9547832,-1.1581086,1,
Notto,Finland,"Notto, Finland",60.2985672,21.0137466,1,
Nottuln,Germany,"Nottuln, Germany",51.926579,7.3548623,3,1
Nouacer,Morocco,"Nouacer, Morocco",31.4826483,-8.7715241,1,
Nouadhibou,Mauritania,"Nouadhibou, Mauritania",20.9425179,-17.0362272,1,
Nouakchott,Mauritania,"Nouakchott, Mauritania",18.0735299,-15.9582372,4,1
Nourabad,"Iran, Islamic Republic of","Nourabad, Iran, Islamic Republic of",30.1150898,51.5412952,1,
Nousiainen,Finland,"Nousiainen, Finland",60.5989868,22.0824337,1,
Nouvelle-Aquitaine,France,"Nouvelle-Aquitaine, France",45.7087182,0.626891,1,
Nova Alvorada,Brazil,"Nova Alvorada, Brazil",-28.6790189,-52.1664544,1,
Nova Gradiska,Croatia,"Nova Gradiska, Croatia",45.2581558,17.3839626,1,
Nova Lima,Brazil,"Nova Lima, Brazil",-19.9930478,-43.8485566,1,
Nova Roma do Sul,Brazil,"Nova Roma do Sul, Brazil",-28.9909812,-51.4073312,1,
Nova Zagora,Bulgaria,"Nova Zagora, Bulgaria",42.4936347,26.0085439,1,
Novaci,Romania,"Novaci, Romania",45.1782926,23.672086,1,
Noventa di Piave,Italy,"Noventa di Piave, Italy",45.6604188,12.5301585,1,1
Novgorod,Russia Federation,"Novgorod, Russia Federation",58.5255698,31.2741928,1,
Novi Grad,United States,"Novi Grad, Michigan, United States",42.48059,-83.4754913,1,
Novi Grad Sarajevo,Bosnia and Herzegovina,"Novi Grad Sarajevo, Bosnia and Herzegovina",43.8786277,18.3001767,1,
Novi Ligure,Italy,"Novi Ligure, Italy",44.7620048,8.7858956,1,1
Novi Pazar,Republic of Serbia,"Novi Pazar, Republic of Serbia",43.1406976,20.5213617,1,
Novi Sad,Republic of Serbia,"Novi Sad, Republic of Serbia",45.2671352,19.8335496,2,1
Novigrad Dalmatia,Croatia,"Novigrad Dalmatia, Croatia",44.1811755,15.5489698,1,
Novillas,Spain,"Novillas, Spain",41.9329108,-1.394566,1,
Novkhani,Azerbaijan,"Novkhani, Azerbaijan",40.5256433,49.7831634,1,
Novo Gama,Brazil,"Novo Gama, Brazil",-16.0596365,-48.0420994,1,
Novo Hamburgo,Brazil,"Novo Hamburgo, Brazil",-29.6880479,-51.1333376,1,
Novo Mesto,Slovenia,"Novo Mesto, Slovenia",45.8010824,15.1710089,1,
Novocherkassk,Russia Federation,"Novocherkassk, Russia Federation",47.4177687,40.0726784,1,
Novopetrykivka,Ukraine,"Novopetrykivka, Ukraine",47.6265658,36.940488,1,
Novosibirsk,Russia Federation,"Novosibirsk, Russia Federation",55.0083526,82.9357327,2,
Novska,Croatia,"Novska, Croatia",45.33999,16.9785966,1,
Novvoselytsya,Ukraine,"Novvoselytsya, Ukraine",48.2211075,26.2712988,1,
Novyi Urengoi,Russia Federation,"Novyi Urengoi, Russia Federation",66.0956864,76.6563522,1,
Nowdan,"Iran, Islamic Republic of","Nowdan, Iran, Islamic Republic of",29.8005417,51.6913327,1,
Nowdesheh,"Iran, Islamic Republic of","Nowdesheh, Iran, Islamic Republic of",35.180893,46.2547855,1,
Nowon-gu,"Korea, Republic of","Nowon-gu, Korea, Republic of",37.6541917,127.056793,1,1
Nowshahr,"Iran, Islamic Republic of","Nowshahr, Iran, Islamic Republic of",36.649364,51.4887307,1,
Ntungamo,Uganda,"Ntungamo, Uganda",-0.8750755,30.2656955,1,
Nueva Concepción,Guatemala,"Nueva Concepción, Guatemala",14.1837566,-91.3035514,1,
Nueva Guinea,Papua New Guinea,"Nueva Guinea, Papua New Guinea",-5.0122202,141.3470159,1,
Nuevo Laredo,Mexico,"Nuevo Laredo, Mexico",27.4779362,-99.549573,1,1
Nuevo León,Mexico,"Nuevo León, Mexico",25.592172,-99.9961947,1,
Nuez de Ebro,Spain,"Nuez de Ebro, Spain",41.5929343,-0.6808628,1,
Nuku?alofa,Tonga,"Nuku?alofa, Tonga",-21.1393418,-175.204947,1,
Nünchritz,Germany,"Nünchritz, Germany",51.2992981,13.3899305,1,
Ñuñoa,Chile,"Ñuñoa, Chile",-33.4566678,-70.5978415,1,1
Nurachi,Italy,"Nurachi, Italy",39.9738175,8.5389383,1,1
